file,line,column,type,code,message,docs,severity,link
tests/CookieHelperTest.php,78,58,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;_fbp&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=78
tests/CookieHelperTest.php,89,47,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;ttclid&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=89
tests/CookieHelperTest.php,89,47,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;ttclid&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=89
tests/CookieHelperTest.php,89,47,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;ttclid&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=89
tests/CookieHelperTest.php,100,51,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;_gcl_aw&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=100
tests/CookieHelperTest.php,100,51,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;_gcl_aw&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=100
tests/CookieHelperTest.php,100,51,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;_gcl_aw&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=100
tests/CookieHelperTest.php,101,61,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;_gcl_aw&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=101
tests/CookieHelperTest.php,101,61,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;_gcl_aw&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=101
tests/CookieHelperTest.php,101,61,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;_gcl_aw&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=101
tests/CookieHelperTest.php,115,56,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;_fbc&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=115
tests/CookieHelperTest.php,115,56,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;_fbc&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=115
tests/CookieHelperTest.php,115,56,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;_fbc&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=115
tests/CookieHelperTest.php,116,56,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;_fbp&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=116
tests/CookieHelperTest.php,116,56,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;_fbp&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=116
tests/CookieHelperTest.php,116,56,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;_fbp&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=116
tests/CookieHelperTest.php,117,48,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;ttclid&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=117
tests/CookieHelperTest.php,117,48,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;ttclid&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=117
tests/CookieHelperTest.php,117,48,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;ttclid&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=117
tests/CookieHelperTest.php,118,55,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;_gcl_aw&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=118
tests/CookieHelperTest.php,118,55,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;_gcl_aw&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=118
tests/CookieHelperTest.php,118,55,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;_gcl_aw&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=118
tests/EnrichmentTest.php,0,0,ERROR,missing_direct_file_access_protection,"PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;",https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FEnrichmentTest.php
tests/EventTest.php,0,0,ERROR,missing_direct_file_access_protection,"PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;",https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FEventTest.php
tests/EventTest.php,8,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;apply_filters&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FEventTest.php&line=8
tests/HasherTest.php,0,0,ERROR,missing_direct_file_access_protection,"PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;",https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FHasherTest.php
.gitignore,0,0,WARNING,hidden_files,"Hidden files are not permitted.",,8,
report.md,0,0,WARNING,unexpected_markdown_file,"Unexpected markdown file ""report.md"" detected in plugin root. Only specific markdown files are expected in production plugins.",,9,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Freport.md
includes/class-ratuls-act-attribution.php,31,64,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-attribution.php&line=31
includes/class-ratuls-act-attribution.php,32,64,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-attribution.php&line=32
includes/class-ratuls-act-attribution.php,33,64,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-attribution.php&line=33
includes/class-ratuls-act-attribution.php,34,64,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-attribution.php&line=34
includes/class-ratuls-act-attribution.php,35,64,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-attribution.php&line=35
includes/class-ratuls-act-attribution.php,86,16,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SESSION[self::HISTORY_KEY]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-attribution.php&line=86
includes/class-ratuls-act-cookiehelper.php,36,23,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-cookiehelper.php&line=36
includes/class-ratuls-act-cookiehelper.php,37,56,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-cookiehelper.php&line=37
includes/class-ratuls-act-cookiehelper.php,62,23,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-cookiehelper.php&line=62
includes/class-ratuls-act-cookiehelper.php,63,60,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-cookiehelper.php&line=63
includes/class-ratuls-act-cookiehelper.php,73,23,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-cookiehelper.php&line=73
includes/class-ratuls-act-cookiehelper.php,74,59,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-cookiehelper.php&line=74
includes/class-ratuls-act-cookiehelper.php,110,21,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_SERVER[&#039;HTTP_HOST&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-cookiehelper.php&line=110
includes/class-ratuls-act-cookiehelper.php,110,21,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_HOST&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-cookiehelper.php&line=110
includes/class-ratuls-act-dedup.php,69,17,WARNING,WordPress.PHP.DevelopmentFunctions.error_log_error_log,"error_log() found. Debug code should not normally be used in production.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=69
includes/class-ratuls-act-dedup.php,293,18,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=293
includes/class-ratuls-act-dedup.php,293,18,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=293
includes/class-ratuls-act-dedup.php,293,25,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_var()\n$table_name assigned unsafely at line 291.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=293
includes/class-ratuls-act-dedup.php,294,13,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at &quot;SELECT COUNT(*) FROM {$table_name} WHERE dedup_key = %s&quot;",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=294
includes/class-ratuls-act-dedup.php,311,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=311
includes/class-ratuls-act-dedup.php,311,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=311
includes/class-ratuls-act-dedup.php,311,16,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;query()\n$table_name assigned unsafely at line 307.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=311
includes/class-ratuls-act-dedup.php,312,13,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at &quot;INSERT IGNORE INTO {$table_name} (dedup_key, created_at, expires_at) VALUES (%s, %s, %s)&quot;",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=312
includes/class-ratuls-act-dedup.php,328,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=328
includes/class-ratuls-act-dedup.php,328,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=328
includes/class-ratuls-act-dedup.php,328,16,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;query()\n$table_name assigned unsafely at line 326.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=328
includes/class-ratuls-act-dedup.php,329,13,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at &quot;DELETE FROM {$table_name} WHERE dedup_key = %s&quot;",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dedup.php&line=329
includes/class-ratuls-act-dispatcher.php,43,43,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;https_local_ssl_verify&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=43
includes/class-ratuls-act-dispatcher.php,59,21,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=59
includes/class-ratuls-act-dispatcher.php,59,43,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=59
includes/class-ratuls-act-dispatcher.php,65,21,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=65
includes/class-ratuls-act-dispatcher.php,65,74,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=65
includes/class-ratuls-act-dispatcher.php,65,74,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_POST[&#039;token&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=65
includes/class-ratuls-act-dispatcher.php,69,30,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=69
includes/class-ratuls-act-dispatcher.php,69,75,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=69
includes/class-ratuls-act-dispatcher.php,69,75,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_POST[&#039;event&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=69
includes/class-ratuls-act-dispatcher.php,70,30,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=70
includes/class-ratuls-act-dispatcher.php,70,79,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=70
includes/class-ratuls-act-dispatcher.php,70,79,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_POST[&#039;platforms&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=70
includes/class-ratuls-act-dispatcher.php,71,30,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=71
includes/class-ratuls-act-dispatcher.php,71,87,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-dispatcher.php&line=71
includes/class-ratuls-act-logger.php,253,4,WARNING,WordPress.PHP.DevelopmentFunctions.error_log_error_log,"error_log() found. Debug code should not normally be used in production.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-logger.php&line=253
includes/class-ratuls-act-proxy.php,50,82,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_USER_AGENT&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-proxy.php&line=50
includes/class-ratuls-act-proxy.php,101,72,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_SERVER[&#039;HTTP_REFERER&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-proxy.php&line=101
includes/class-ratuls-act-stream.php,75,13,WARNING,Squiz.PHP.DiscouragedFunctions.Discouraged,"The use of function set_time_limit() is discouraged",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-stream.php&line=75
uninstall.php,80,34,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$opt&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Funinstall.php&line=80
uninstall.php,85,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$meta_keys&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Funinstall.php&line=85
